|       name |               hmsdms |                 ra |                  dec | label |
| T2303-0949 | 23h03m18s -09d49m58s | 345.82499999999993 |   -9.832777777777778 |     t |
| T2314-0949 | 23h14m38s -09d49m58s |  348.6583333333333 |   -9.832777777777778 |     t |
| T2325-0949 | 23h25m59s -09d49m58s | 351.49583333333334 |   -9.832777777777778 |     t |
| T2337-0949 | 23h37m19s -09d49m58s | 354.32916666666665 |   -9.832777777777778 |     t |
| T2348-0949 | 23h48m39s -09d49m58s | 357.16249999999997 |   -9.832777777777778 |     t |
| T2359-0949 | 23h59m59s -09d49m58s | 359.99583333333334 |   -9.832777777777778 |     t |
| T0000-0724 | 00h00m00s -07d24m02s |                0.0 |   -7.400555555555556 |     t |
| T0011-0724 | 00h11m15s -07d24m02s | 2.8124999999999996 |   -7.400555555555556 |     t |
| T0022-0724 | 00h22m30s -07d24m02s |  5.624999999999999 |   -7.400555555555556 |     t |
| T0033-0724 | 00h33m45s -07d24m02s |  8.437499999999998 |   -7.400555555555556 |     t |
| T0045-0724 | 00h45m00s -07d24m02s | 11.249999999999998 |   -7.400555555555556 |     t |
| T0056-0724 | 00h56m15s -07d24m02s | 14.062499999999998 |   -7.400555555555556 |     t |
| T0107-0724 | 01h07m30s -07d24m02s | 16.874999999999996 |   -7.400555555555556 |     t |
| T0118-0724 | 01h18m45s -07d24m02s | 19.687499999999996 |   -7.400555555555556 |     t |
| T0130-0724 | 01h30m00s -07d24m02s | 22.499999999999996 |   -7.400555555555556 |     t |
| T0141-0724 | 01h41m15s -07d24m02s | 25.312499999999996 |   -7.400555555555556 |     t |
| T0152-0724 | 01h52m30s -07d24m02s | 28.124999999999996 |   -7.400555555555556 |     t |
| T0203-0724 | 02h03m45s -07d24m02s | 30.937499999999996 |   -7.400555555555556 |     t |
| T0215-0724 | 02h15m00s -07d24m02s |  33.74999999999999 |   -7.400555555555556 |     t |
| T0226-0724 | 02h26m15s -07d24m02s |            36.5625 |   -7.400555555555556 |     t |
| T0237-0724 | 02h37m30s -07d24m02s |  39.37499999999999 |   -7.400555555555556 |     t |
| T0248-0724 | 02h48m45s -07d24m02s |  42.18749999999999 |   -7.400555555555556 |     t |
| T0300-0724 | 03h00m00s -07d24m02s |  44.99999999999999 |   -7.400555555555556 |     t |
| T0311-0724 | 03h11m15s -07d24m02s |  47.81249999999999 |   -7.400555555555556 |     t |
| T0322-0724 | 03h22m30s -07d24m02s |  50.62499999999999 |   -7.400555555555556 |     t |
| T0333-0724 | 03h33m45s -07d24m02s |  53.43749999999999 |   -7.400555555555556 |     t |
| T0345-0724 | 03h45m00s -07d24m02s |  56.24999999999999 |   -7.400555555555556 |     t |
| T0356-0724 | 03h56m15s -07d24m02s |            59.0625 |   -7.400555555555556 |     t |
| T0407-0724 | 04h07m30s -07d24m02s |  61.87499999999999 |   -7.400555555555556 |     t |
| T0418-0724 | 04h18m45s -07d24m02s |  64.68749999999999 |   -7.400555555555556 |     t |
| T0430-0724 | 04h30m00s -07d24m02s |  67.49999999999999 |   -7.400555555555556 |     t |
| T0441-0724 | 04h41m15s -07d24m02s |  70.31249999999999 |   -7.400555555555556 |     t |
| T0452-0724 | 04h52m30s -07d24m02s |             73.125 |   -7.400555555555556 |     t |
| T0503-0724 | 05h03m45s -07d24m02s |  75.93749999999999 |   -7.400555555555556 |     t |
| T0515-0724 | 05h15m00s -07d24m02s |  78.74999999999999 |   -7.400555555555556 |     t |
| T0526-0724 | 05h26m15s -07d24m02s |  81.56249999999999 |   -7.400555555555556 |     t |
| T0537-0724 | 05h37m30s -07d24m02s |             84.375 |   -7.400555555555556 |     t |
| T0548-0724 | 05h48m45s -07d24m02s |  87.18749999999999 |   -7.400555555555556 |     t |
| T0600-0724 | 06h00m00s -07d24m02s |  89.99999999999999 |   -7.400555555555556 |     t |
| T0611-0724 | 06h11m15s -07d24m02s |  92.81249999999999 |   -7.400555555555556 |     t |
| T0622-0724 | 06h22m30s -07d24m02s |  95.62499999999999 |   -7.400555555555556 |     t |
| T0633-0724 | 06h33m45s -07d24m02s |  98.43749999999999 |   -7.400555555555556 |     t |
| G0645-0724 | 06h45m00s -07d24m02s | 101.24999999999999 |   -7.400555555555556 |     g |
| G0656-0724 | 06h56m15s -07d24m02s | 104.06249999999999 |   -7.400555555555556 |     g |
| G0707-0724 | 07h07m30s -07d24m02s | 106.87499999999999 |   -7.400555555555556 |     g |
| G0718-0724 | 07h18m45s -07d24m02s | 109.68749999999999 |   -7.400555555555556 |     g |
| T0730-0724 | 07h30m00s -07d24m02s | 112.49999999999999 |   -7.400555555555556 |     t |
| T0741-0724 | 07h41m15s -07d24m02s | 115.31249999999999 |   -7.400555555555556 |     t |
| T0752-0724 | 07h52m30s -07d24m02s |            118.125 |   -7.400555555555556 |     t |
| T0803-0724 | 08h03m45s -07d24m02s | 120.93749999999999 |   -7.400555555555556 |     t |
| T0815-0724 | 08h15m00s -07d24m02s | 123.74999999999999 |   -7.400555555555556 |     t |
| T0826-0724 | 08h26m15s -07d24m02s | 126.56249999999999 |   -7.400555555555556 |     t |
| T0837-0724 | 08h37m30s -07d24m02s | 129.37499999999997 |   -7.400555555555556 |     t |
| T0848-0724 | 08h48m45s -07d24m02s | 132.18749999999997 |   -7.400555555555556 |     t |
| T0900-0724 | 09h00m00s -07d24m02s | 134.99999999999997 |   -7.400555555555556 |     t |
| T0911-0724 | 09h11m15s -07d24m02s | 137.81249999999997 |   -7.400555555555556 |     t |
| T0922-0724 | 09h22m30s -07d24m02s | 140.62499999999997 |   -7.400555555555556 |     t |
| T0933-0724 | 09h33m45s -07d24m02s | 143.43749999999997 |   -7.400555555555556 |     t |
| T0945-0724 | 09h45m00s -07d24m02s | 146.24999999999997 |   -7.400555555555556 |     t |
| T0956-0724 | 09h56m15s -07d24m02s | 149.06249999999997 |   -7.400555555555556 |     t |
| T1007-0724 | 10h07m30s -07d24m02s | 151.87499999999997 |   -7.400555555555556 |     t |
| T1018-0724 | 10h18m45s -07d24m02s | 154.68749999999997 |   -7.400555555555556 |     t |
| T1030-0724 | 10h30m00s -07d24m02s | 157.49999999999997 |   -7.400555555555556 |     t |
| T1041-0724 | 10h41m15s -07d24m02s | 160.31249999999997 |   -7.400555555555556 |     t |
| T1052-0724 | 10h52m30s -07d24m02s | 163.12499999999997 |   -7.400555555555556 |     t |
| T1103-0724 | 11h03m45s -07d24m02s | 165.93749999999997 |   -7.400555555555556 |     t |
| T1115-0724 | 11h15m00s -07d24m02s | 168.74999999999997 |   -7.400555555555556 |     t |
| T1126-0724 | 11h26m15s -07d24m02s | 171.56249999999997 |   -7.400555555555556 |     t |
| T1137-0724 | 11h37m30s -07d24m02s | 174.37499999999997 |   -7.400555555555556 |     t |
| T1148-0724 | 11h48m45s -07d24m02s | 177.18749999999997 |   -7.400555555555556 |     t |
| T1200-0724 | 12h00m00s -07d24m02s | 179.99999999999997 |   -7.400555555555556 |     t |
| T1211-0724 | 12h11m15s -07d24m02s | 182.81249999999997 |   -7.400555555555556 |     t |
| T1222-0724 | 12h22m30s -07d24m02s | 185.62499999999997 |   -7.400555555555556 |     t |
| T1233-0724 | 12h33m45s -07d24m02s | 188.43749999999997 |   -7.400555555555556 |     t |
| T1245-0724 | 12h45m00s -07d24m02s | 191.24999999999997 |   -7.400555555555556 |     t |
| T1256-0724 | 12h56m15s -07d24m02s | 194.06249999999997 |   -7.400555555555556 |     t |
| T1307-0724 | 13h07m30s -07d24m02s | 196.87499999999997 |   -7.400555555555556 |     t |
| T1318-0724 | 13h18m45s -07d24m02s | 199.68749999999997 |   -7.400555555555556 |     t |
| T1330-0724 | 13h30m00s -07d24m02s | 202.49999999999997 |   -7.400555555555556 |     t |
| T1341-0724 | 13h41m15s -07d24m02s | 205.31249999999997 |   -7.400555555555556 |     t |
| T1352-0724 | 13h52m30s -07d24m02s | 208.12499999999997 |   -7.400555555555556 |     t |
| T1403-0724 | 14h03m45s -07d24m02s | 210.93749999999997 |   -7.400555555555556 |     t |
| T1415-0724 | 14h15m00s -07d24m02s | 213.74999999999997 |   -7.400555555555556 |     t |
| T1426-0724 | 14h26m15s -07d24m02s | 216.56249999999997 |   -7.400555555555556 |     t |
| T1437-0724 | 14h37m30s -07d24m02s | 219.37499999999997 |   -7.400555555555556 |     t |
| T1448-0724 | 14h48m45s -07d24m02s | 222.18749999999997 |   -7.400555555555556 |     t |
| T1500-0724 | 15h00m00s -07d24m02s | 224.99999999999997 |   -7.400555555555556 |     t |
| T1511-0724 | 15h11m15s -07d24m02s | 227.81249999999997 |   -7.400555555555556 |     t |
| T1522-0724 | 15h22m30s -07d24m02s | 230.62499999999997 |   -7.400555555555556 |     t |
| T1533-0724 | 15h33m45s -07d24m02s | 233.43749999999997 |   -7.400555555555556 |     t |
| T1545-0724 | 15h45m00s -07d24m02s | 236.24999999999997 |   -7.400555555555556 |     t |
| T1556-0724 | 15h56m15s -07d24m02s | 239.06249999999997 |   -7.400555555555556 |     t |
| T1607-0724 | 16h07m30s -07d24m02s | 241.87499999999997 |   -7.400555555555556 |     t |
| T1618-0724 | 16h18m45s -07d24m02s | 244.68749999999997 |   -7.400555555555556 |     t |
| T1630-0724 | 16h30m00s -07d24m02s | 247.49999999999997 |   -7.400555555555556 |     t |
| T1641-0724 | 16h41m15s -07d24m02s | 250.31249999999997 |   -7.400555555555556 |     t |
| T1652-0724 | 16h52m30s -07d24m02s | 253.12499999999997 |   -7.400555555555556 |     t |
| T1703-0724 | 17h03m45s -07d24m02s | 255.93749999999997 |   -7.400555555555556 |     t |
| T1715-0724 | 17h15m00s -07d24m02s | 258.74999999999994 |   -7.400555555555556 |     t |
| T1726-0724 | 17h26m15s -07d24m02s | 261.56249999999994 |   -7.400555555555556 |     t |
| T1737-0724 | 17h37m30s -07d24m02s | 264.37499999999994 |   -7.400555555555556 |     t |
| T1748-0724 | 17h48m45s -07d24m02s | 267.18749999999994 |   -7.400555555555556 |     t |
| T1800-0724 | 18h00m00s -07d24m02s | 269.99999999999994 |   -7.400555555555556 |     t |
| T1811-0724 | 18h11m15s -07d24m02s | 272.81249999999994 |   -7.400555555555556 |     t |
| G1822-0724 | 18h22m30s -07d24m02s | 275.62499999999994 |   -7.400555555555556 |     g |
| G1833-0724 | 18h33m45s -07d24m02s | 278.43749999999994 |   -7.400555555555556 |     g |
| G1845-0724 | 18h45m00s -07d24m02s | 281.24999999999994 |   -7.400555555555556 |     g |
| G1856-0724 | 18h56m15s -07d24m02s | 284.06249999999994 |   -7.400555555555556 |     g |
| T1907-0724 | 19h07m30s -07d24m02s | 286.87499999999994 |   -7.400555555555556 |     t |
| T1918-0724 | 19h18m45s -07d24m02s | 289.68749999999994 |   -7.400555555555556 |     t |
| T1930-0724 | 19h30m00s -07d24m02s | 292.49999999999994 |   -7.400555555555556 |     t |
| T1941-0724 | 19h41m15s -07d24m02s | 295.31249999999994 |   -7.400555555555556 |     t |
| T1952-0724 | 19h52m30s -07d24m02s | 298.12499999999994 |   -7.400555555555556 |     t |
| T2003-0724 | 20h03m45s -07d24m02s | 300.93749999999994 |   -7.400555555555556 |     t |
| T2015-0724 | 20h15m00s -07d24m02s | 303.74999999999994 |   -7.400555555555556 |     t |
| T2026-0724 | 20h26m15s -07d24m02s | 306.56249999999994 |   -7.400555555555556 |     t |
| T2037-0724 | 20h37m30s -07d24m02s | 309.37499999999994 |   -7.400555555555556 |     t |
| T2048-0724 | 20h48m45s -07d24m02s | 312.18749999999994 |   -7.400555555555556 |     t |
| T2100-0724 | 21h00m00s -07d24m02s | 314.99999999999994 |   -7.400555555555556 |     t |
| T2111-0724 | 21h11m15s -07d24m02s | 317.81249999999994 |   -7.400555555555556 |     t |
| T2122-0724 | 21h22m30s -07d24m02s | 320.62499999999994 |   -7.400555555555556 |     t |
| T2133-0724 | 21h33m45s -07d24m02s | 323.43749999999994 |   -7.400555555555556 |     t |
| T2145-0724 | 21h45m00s -07d24m02s | 326.24999999999994 |   -7.400555555555556 |     t |
| T2156-0724 | 21h56m15s -07d24m02s | 329.06249999999994 |   -7.400555555555556 |     t |
| T2207-0724 | 22h07m30s -07d24m02s | 331.87499999999994 |   -7.400555555555556 |     t |
| T2218-0724 | 22h18m45s -07d24m02s | 334.68749999999994 |   -7.400555555555556 |     t |
| T2230-0724 | 22h30m00s -07d24m02s | 337.49999999999994 |   -7.400555555555556 |     t |
| T2241-0724 | 22h41m15s -07d24m02s | 340.31249999999994 |   -7.400555555555556 |     t |
| T2252-0724 | 22h52m30s -07d24m02s | 343.12499999999994 |   -7.400555555555556 |     t |
| T2303-0724 | 23h03m45s -07d24m02s | 345.93749999999994 |   -7.400555555555556 |     t |
| T2315-0724 | 23h15m00s -07d24m02s | 348.74999999999994 |   -7.400555555555556 |     t |
| T2326-0724 | 23h26m15s -07d24m02s | 351.56249999999994 |   -7.400555555555556 |     t |
| T2337-0724 | 23h37m30s -07d24m02s | 354.37499999999994 |   -7.400555555555556 |     t |
| T2348-0724 | 23h48m45s -07d24m02s | 357.18749999999994 |   -7.400555555555556 |     t |
| T2400-0724 | 24h00m00s -07d24m02s | 359.99999999999994 |   -7.400555555555556 |     t |
| T0000-0458 | 00h00m00s -04d58m07s |                0.0 |  -4.9686111111111115 |     t |
| T0011-0458 | 00h11m15s -04d58m07s | 2.8124999999999996 |  -4.9686111111111115 |     t |
| T0022-0458 | 00h22m30s -04d58m07s |  5.624999999999999 |  -4.9686111111111115 |     t |
| T0033-0458 | 00h33m45s -04d58m07s |  8.437499999999998 |  -4.9686111111111115 |     t |
| T0045-0458 | 00h45m00s -04d58m07s | 11.249999999999998 |  -4.9686111111111115 |     t |
| T0056-0458 | 00h56m15s -04d58m07s | 14.062499999999998 |  -4.9686111111111115 |     t |
| T0107-0458 | 01h07m30s -04d58m07s | 16.874999999999996 |  -4.9686111111111115 |     t |
| T0118-0458 | 01h18m45s -04d58m07s | 19.687499999999996 |  -4.9686111111111115 |     t |
| T0130-0458 | 01h30m00s -04d58m07s | 22.499999999999996 |  -4.9686111111111115 |     t |
| T0141-0458 | 01h41m15s -04d58m07s | 25.312499999999996 |  -4.9686111111111115 |     t |
| T0152-0458 | 01h52m30s -04d58m07s | 28.124999999999996 |  -4.9686111111111115 |     t |
| T0203-0458 | 02h03m45s -04d58m07s | 30.937499999999996 |  -4.9686111111111115 |     t |
| T0215-0458 | 02h15m00s -04d58m07s |  33.74999999999999 |  -4.9686111111111115 |     t |
| T0226-0458 | 02h26m15s -04d58m07s |            36.5625 |  -4.9686111111111115 |     t |
| T0237-0458 | 02h37m30s -04d58m07s |  39.37499999999999 |  -4.9686111111111115 |     t |
| T0248-0458 | 02h48m45s -04d58m07s |  42.18749999999999 |  -4.9686111111111115 |     t |
| T0300-0458 | 03h00m00s -04d58m07s |  44.99999999999999 |  -4.9686111111111115 |     t |
| T0311-0458 | 03h11m15s -04d58m07s |  47.81249999999999 |  -4.9686111111111115 |     t |
| T0322-0458 | 03h22m30s -04d58m07s |  50.62499999999999 |  -4.9686111111111115 |     t |
| T0333-0458 | 03h33m45s -04d58m07s |  53.43749999999999 |  -4.9686111111111115 |     t |
| T0345-0458 | 03h45m00s -04d58m07s |  56.24999999999999 |  -4.9686111111111115 |     t |
| T0356-0458 | 03h56m15s -04d58m07s |            59.0625 |  -4.9686111111111115 |     t |
| T0407-0458 | 04h07m30s -04d58m07s |  61.87499999999999 |  -4.9686111111111115 |     t |
| T0418-0458 | 04h18m45s -04d58m07s |  64.68749999999999 |  -4.9686111111111115 |     t |
| T0430-0458 | 04h30m00s -04d58m07s |  67.49999999999999 |  -4.9686111111111115 |     t |
| T0441-0458 | 04h41m15s -04d58m07s |  70.31249999999999 |  -4.9686111111111115 |     t |
| T0452-0458 | 04h52m30s -04d58m07s |             73.125 |  -4.9686111111111115 |     t |
| T0503-0458 | 05h03m45s -04d58m07s |  75.93749999999999 |  -4.9686111111111115 |     t |
| T0515-0458 | 05h15m00s -04d58m07s |  78.74999999999999 |  -4.9686111111111115 |     t |
| T0526-0458 | 05h26m15s -04d58m07s |  81.56249999999999 |  -4.9686111111111115 |     t |
| T0537-0458 | 05h37m30s -04d58m07s |             84.375 |  -4.9686111111111115 |     t |
| T0548-0458 | 05h48m45s -04d58m07s |  87.18749999999999 |  -4.9686111111111115 |     t |
| T0600-0458 | 06h00m00s -04d58m07s |  89.99999999999999 |  -4.9686111111111115 |     t |
| T0611-0458 | 06h11m15s -04d58m07s |  92.81249999999999 |  -4.9686111111111115 |     t |
| T0622-0458 | 06h22m30s -04d58m07s |  95.62499999999999 |  -4.9686111111111115 |     t |
| T0633-0458 | 06h33m45s -04d58m07s |  98.43749999999999 |  -4.9686111111111115 |     t |
| G0645-0458 | 06h45m00s -04d58m07s | 101.24999999999999 |  -4.9686111111111115 |     g |
| G0656-0458 | 06h56m15s -04d58m07s | 104.06249999999999 |  -4.9686111111111115 |     g |
| G0707-0458 | 07h07m30s -04d58m07s | 106.87499999999999 |  -4.9686111111111115 |     g |
| G0718-0458 | 07h18m45s -04d58m07s | 109.68749999999999 |  -4.9686111111111115 |     g |
| T0730-0458 | 07h30m00s -04d58m07s | 112.49999999999999 |  -4.9686111111111115 |     t |
| T0741-0458 | 07h41m15s -04d58m07s | 115.31249999999999 |  -4.9686111111111115 |     t |
| T0752-0458 | 07h52m30s -04d58m07s |            118.125 |  -4.9686111111111115 |     t |
| T0803-0458 | 08h03m45s -04d58m07s | 120.93749999999999 |  -4.9686111111111115 |     t |
| T0815-0458 | 08h15m00s -04d58m07s | 123.74999999999999 |  -4.9686111111111115 |     t |
| T0826-0458 | 08h26m15s -04d58m07s | 126.56249999999999 |  -4.9686111111111115 |     t |
| T0837-0458 | 08h37m30s -04d58m07s | 129.37499999999997 |  -4.9686111111111115 |     t |
| T0848-0458 | 08h48m45s -04d58m07s | 132.18749999999997 |  -4.9686111111111115 |     t |
| T0900-0458 | 09h00m00s -04d58m07s | 134.99999999999997 |  -4.9686111111111115 |     t |
| T0911-0458 | 09h11m15s -04d58m07s | 137.81249999999997 |  -4.9686111111111115 |     t |
| T0922-0458 | 09h22m30s -04d58m07s | 140.62499999999997 |  -4.9686111111111115 |     t |
| T0933-0458 | 09h33m45s -04d58m07s | 143.43749999999997 |  -4.9686111111111115 |     t |
| T0945-0458 | 09h45m00s -04d58m07s | 146.24999999999997 |  -4.9686111111111115 |     t |
| T0956-0458 | 09h56m15s -04d58m07s | 149.06249999999997 |  -4.9686111111111115 |     t |
| T1007-0458 | 10h07m30s -04d58m07s | 151.87499999999997 |  -4.9686111111111115 |     t |
| T1018-0458 | 10h18m45s -04d58m07s | 154.68749999999997 |  -4.9686111111111115 |     t |
| T1030-0458 | 10h30m00s -04d58m07s | 157.49999999999997 |  -4.9686111111111115 |     t |
| T1041-0458 | 10h41m15s -04d58m07s | 160.31249999999997 |  -4.9686111111111115 |     t |
| T1052-0458 | 10h52m30s -04d58m07s | 163.12499999999997 |  -4.9686111111111115 |     t |
| T1103-0458 | 11h03m45s -04d58m07s | 165.93749999999997 |  -4.9686111111111115 |     t |
| T1115-0458 | 11h15m00s -04d58m07s | 168.74999999999997 |  -4.9686111111111115 |     t |
| T1126-0458 | 11h26m15s -04d58m07s | 171.56249999999997 |  -4.9686111111111115 |     t |
| T1137-0458 | 11h37m30s -04d58m07s | 174.37499999999997 |  -4.9686111111111115 |     t |
| T1148-0458 | 11h48m45s -04d58m07s | 177.18749999999997 |  -4.9686111111111115 |     t |
| T1200-0458 | 12h00m00s -04d58m07s | 179.99999999999997 |  -4.9686111111111115 |     t |
| T1211-0458 | 12h11m15s -04d58m07s | 182.81249999999997 |  -4.9686111111111115 |     t |
| T1222-0458 | 12h22m30s -04d58m07s | 185.62499999999997 |  -4.9686111111111115 |     t |
| T1233-0458 | 12h33m45s -04d58m07s | 188.43749999999997 |  -4.9686111111111115 |     t |
| T1245-0458 | 12h45m00s -04d58m07s | 191.24999999999997 |  -4.9686111111111115 |     t |
| T1256-0458 | 12h56m15s -04d58m07s | 194.06249999999997 |  -4.9686111111111115 |     t |
| T1307-0458 | 13h07m30s -04d58m07s | 196.87499999999997 |  -4.9686111111111115 |     t |
| T1318-0458 | 13h18m45s -04d58m07s | 199.68749999999997 |  -4.9686111111111115 |     t |
| T1330-0458 | 13h30m00s -04d58m07s | 202.49999999999997 |  -4.9686111111111115 |     t |
| T1341-0458 | 13h41m15s -04d58m07s | 205.31249999999997 |  -4.9686111111111115 |     t |
| T1352-0458 | 13h52m30s -04d58m07s | 208.12499999999997 |  -4.9686111111111115 |     t |
| T1403-0458 | 14h03m45s -04d58m07s | 210.93749999999997 |  -4.9686111111111115 |     t |
| T1415-0458 | 14h15m00s -04d58m07s | 213.74999999999997 |  -4.9686111111111115 |     t |
| T1426-0458 | 14h26m15s -04d58m07s | 216.56249999999997 |  -4.9686111111111115 |     t |
